Date,Close
2015-03-03,13.54
2015-03-04,13.46
2015-03-05,13.46
2015-03-06,13.25
2015-03-09,13.3
2015-03-10,13.1
2015-03-11,13.06
2015-03-12,13.17
2015-03-13,13.11
2015-03-16,13.26
2015-03-17,13.19
2015-03-18,13.34
2015-03-19,13.26
2015-03-20,13.39
2015-03-23,13.32
2015-03-24,13.23
2015-03-25,13.05
2015-03-26,13.03
2015-03-27,13.08
2015-03-30,13.23
2015-03-31,13.14
2015-04-01,13.06
2015-04-02,13.09
2015-04-06,13.19
2015-04-07,13.19
2015-04-08,13.19
2015-04-09,13.24
2015-04-10,13.29
2015-04-13,13.23
2015-04-14,13.27
2015-04-15,13.34
2015-04-16,13.32
2015-04-17,13.17
2015-04-20,13.31
2015-04-21,13.29
2015-04-22,13.34
2015-04-23,13.34
2015-04-24,13.38
2015-04-27,13.34
2015-04-28,13.41
2015-04-29,13.34
2015-04-30,13.24
2015-05-01,13.35
2015-05-04,13.37
2015-05-05,13.25
2015-05-06,13.19
2015-05-07,13.23
2015-05-08,13.4
2015-05-11,13.34
2015-05-12,13.3
2015-05-13,13.32
2015-05-14,13.46
2015-05-15,13.48
2015-05-18,13.48
2015-05-19,13.44
2015-05-20,13.44
2015-05-21,13.46
2015-05-22,13.4
2015-05-26,13.28
2015-05-27,13.37
2015-05-28,13.36
2015-05-29,13.3
2015-06-01,13.29
2015-06-02,13.28
2015-06-03,13.27
2015-06-04,13.15
2015-06-05,13.07
2015-06-08,13.01
2015-06-09,13.02
2015-06-10,13.16
2015-06-11,13.2
2015-06-12,13.09
2015-06-15,13.01
2015-06-16,13.08
2015-06-17,13.13
2015-06-18,13.26
2015-06-19,13.19
2015-06-22,13.18
2015-06-23,13.15
2015-06-24,13.06
2015-06-25,13.02
2015-06-26,13.01
2015-06-29,12.77
2015-06-30,12.76
2015-07-01,12.85
2015-07-02,12.85
2015-07-06,12.8
2015-07-07,12.93
2015-07-08,12.76
2015-07-09,12.76
2015-07-10,12.89
2015-07-13,13.03
2015-07-14,13.06
2015-07-15,13.02
2015-07-16,13.11
2015-07-17,13.05
2015-07-20,13.04
2015-07-21,12.94
2015-07-22,12.88
2015-07-23,12.83
2015-07-24,12.69
2015-07-27,12.63
2015-07-28,12.82
2015-07-29,12.91
2015-07-30,12.9
2015-07-31,12.85
2015-08-03,12.81
2015-08-04,12.81
2015-08-05,12.87
2015-08-06,12.79
2015-08-07,12.73
2015-08-10,12.9
2015-08-11,12.81
2015-08-12,12.85
2015-08-13,12.81
2015-08-14,12.85
2015-08-17,12.9
2015-08-18,12.85
2015-08-19,12.73
2015-08-20,12.55
2015-08-21,12.2
2015-08-24,11.74
2015-08-25,11.54
2015-08-26,11.96
2015-08-27,12.22
2015-08-28,12.24
2015-08-31,12.17
2015-09-01,11.84
2015-09-02,12.04
2015-09-03,12.09
2015-09-04,11.9
2015-09-08,12.19
2015-09-09,12
2015-09-10,12.03
2015-09-11,12.08
2015-09-14,12.02
2015-09-15,12.19
2015-09-16,12.3
2015-09-17,12.3
2015-09-18,12.1
2015-09-21,12.07
2015-09-22,11.95
2015-09-23,11.92
2015-09-24,11.91
2015-09-25,11.95
2015-09-28,11.76
2015-09-29,11.8
2015-09-30,11.98
2015-10-01,11.97
2015-10-02,12.16
2015-10-05,12.4
2015-10-06,12.43
2015-10-07,12.54
2015-10-08,12.68
2015-10-09,12.68
2015-10-12,12.65
2015-10-13,12.58
2015-10-14,12.54
2015-10-15,12.66
2015-10-16,12.73
2015-10-19,12.71
2015-10-20,12.69
2015-10-21,12.66
2015-10-22,12.97
2015-10-23,13.09
2015-10-26,13.06
2015-10-27,13.01
2015-10-28,13.12
2015-10-29,13.09
2015-10-30,13.03
2015-11-02,13.17
2015-11-03,13.22
2015-11-04,13.17
2015-11-05,13.11
2015-11-06,13.08
2015-11-09,12.94
2015-11-10,12.95
2015-11-11,12.95
2015-11-12,12.77
2015-11-13,12.65
2015-11-16,12.86
2015-11-17,12.87
2015-11-18,12.99
2015-11-19,13.02
2015-11-20,13.03
2015-11-23,13.05
2015-11-24,13.11
2015-11-25,13.09
2015-11-27,13.1
2015-11-30,13.07
2015-12-01,13.18
2015-12-02,13.06
2015-12-03,12.91
2015-12-04,13.14
2015-12-07,13.08
2015-12-08,12.96
2015-12-09,12.92
2015-12-10,12.96
2015-12-11,12.75
2015-12-14,12.85
2015-12-15,12.97
2015-12-16,13.11
2015-12-17,12.93
2015-12-18,12.71
2015-12-21,12.72
2015-12-22,12.85
2015-12-23,13.01
2015-12-24,12.98
2015-12-28,12.94
2015-12-29,13.07
2015-12-30,13
2015-12-31,12.85
2016-01-04,12.71
2016-01-05,12.78
2016-01-06,12.63
2016-01-07,12.36
2016-01-08,12.23
2016-01-11,12.25
2016-01-12,12.33
2016-01-13,12.09
2016-01-14,12.29
2016-01-15,12.04
2016-01-19,12.05
2016-01-20,11.87
2016-01-21,11.97
2016-01-22,12.19
2016-01-25,12.06
2016-01-26,12.26
2016-01-27,12.19
2016-01-28,12.28
2016-01-29,12.56
2016-02-01,12.55
2016-02-02,12.35
2016-02-03,12.46
2016-02-04,12.46
2016-02-05,12.33
2016-02-08,12.31
2016-02-09,12.29
2016-02-10,12.22
2016-02-11,12.09
2016-02-12,12.29
2016-02-16,12.44
2016-02-17,12.62
2016-02-18,12.62
2016-02-19,12.6
2016-02-22,12.74
2016-02-23,12.64
2016-02-24,12.69
2016-02-25,12.84
2016-02-26,12.75
2016-02-29,12.65
2016-03-01,12.88
2016-03-02,12.94
2016-03-03,12.97
2016-03-04,13.02
2016-03-07,13.07
2016-03-08,12.99
2016-03-09,13.08
2016-03-10,13.08
2016-03-11,13.22
2016-03-14,13.19
2016-03-15,13.2
2016-03-16,13.27
2016-03-17,13.39
2016-03-18,13.41
2016-03-21,13.33
2016-03-22,13.3
2016-03-23,13.23
2016-03-24,13.24
2016-03-28,13.24
2016-03-29,13.36
2016-03-30,13.39
2016-03-31,13.36
2016-04-01,13.42
2016-04-04,13.38
2016-04-05,13.32
2016-04-06,13.43
2016-04-07,13.3
2016-04-08,13.35
2016-04-11,13.3
2016-04-12,13.41
2016-04-13,13.47
2016-04-14,13.45
2016-04-15,13.45
2016-04-18,13.54
2016-04-19,13.56
2016-04-20,13.52
2016-04-21,13.43
2016-04-22,13.43
2016-04-25,13.43
2016-04-26,13.45
2016-04-27,13.54
2016-04-28,13.42
2016-04-29,13.34
2016-05-02,13.42
2016-05-03,13.35
2016-05-04,13.3
2016-05-05,13.31
2016-05-06,13.38
2016-05-09,13.38
2016-05-10,13.53
2016-05-11,13.43
2016-05-12,13.46
2016-05-13,13.33
2016-05-16,13.45
2016-05-17,13.32
2016-05-18,13.24
2016-05-19,13.22
2016-05-20,13.27
2016-05-23,13.26
2016-05-24,13.42
2016-05-25,13.5
2016-05-26,13.52
2016-05-27,13.55
2016-05-31,13.53
2016-06-01,13.56
2016-06-02,13.57
2016-06-03,13.59
2016-06-06,13.67
2016-06-07,13.72
2016-06-08,13.76
2016-06-09,13.77
2016-06-10,13.71
2016-06-13,13.6
2016-06-14,13.61
2016-06-15,13.58
2016-06-16,13.66
2016-06-17,13.63
2016-06-20,13.63
2016-06-21,13.66
2016-06-22,13.63
2016-06-23,13.79
2016-06-24,13.4
2016-06-27,13.22
2016-06-28,13.39
2016-06-29,13.58
2016-06-30,13.81
2016-07-01,13.83
2016-07-05,13.78
2016-07-06,13.83
2016-07-07,13.81
2016-07-08,13.99
2016-07-11,14.05
2016-07-12,14.13
2016-07-13,14.16
2016-07-14,14.22
2016-07-15,14.21
2016-07-18,14.22
2016-07-19,14.23
2016-07-20,14.28
2016-07-21,14.23
2016-07-22,14.31
2016-07-25,14.28
2016-07-26,14.29
2016-07-27,14.21
2016-07-28,14.18
2016-07-29,14.21
2016-08-01,14.16
2016-08-02,14.07
2016-08-03,14.08
2016-08-04,14.1
2016-08-05,14.18
2016-08-08,14.18
2016-08-09,14.19
2016-08-10,14.19
2016-08-11,14.26
2016-08-12,14.25
2016-08-15,14.29
2016-08-16,14.21
2016-08-17,14.23
2016-08-18,14.28
2016-08-19,14.23
2016-08-22,14.21
2016-08-23,14.24
2016-08-24,14.21
2016-08-25,14.2
2016-08-26,14.16
2016-08-29,14.24
2016-08-30,14.19
2016-08-31,14.16
2016-09-01,14.19
2016-09-02,14.25
2016-09-06,14.29
2016-09-07,14.26
2016-09-08,14.23
2016-09-09,13.88
2016-09-12,14.08
2016-09-13,13.88
2016-09-14,13.85
2016-09-15,13.99
2016-09-16,13.95
2016-09-19,13.87
2016-09-20,13.86
2016-09-21,14
2016-09-22,14.07
2016-09-23,14
2016-09-26,13.88
2016-09-27,13.99
2016-09-28,14.07
2016-09-29,13.99
2016-09-30,14.1
2016-10-03,14.05
2016-10-04,13.94
2016-10-05,14
2016-10-06,14.01
2016-10-07,13.99
2016-10-10,14.01
2016-10-11,13.87
2016-10-12,13.88
2016-10-13,13.83
2016-10-14,13.85
2016-10-17,13.82
2016-10-18,13.83
2016-10-19,13.8
